Time,Frequency,Type
3.508625972,2,2
5.154149656,2,2
5.83354925,2,2
4.339793713,2,2
6.397666126,2,2
4.931713897,2,2
5.36677876,2,2
6.448497119,2,2
3.414351358,2,2
5.512627903,2,2
4.630286332,2,2
3.273624426,2,2
6.002971768,2,2
2.725547689,2,2
6.001126662,2,2
3.707023571,2,2
5.351006113,2,2
5.281963033,2,2
4.879512276,2,2
4.826776956,2,2
4.669396369,2,2
5.074662503,2,2
4.749334438,2,2
6.882449294,2,2
6.042368384,2,2
3.288348854,2,2
4.700903151,2,2
5.77864522,2,2
6.980358635,2,2
5.139861096,2,2
5.918559089,2,2
3.072572609,2,2
5.351642928,2,2
3.833661452,2,2
5.787397538,2,2
5.255570934,2,2
5.58298946,2,2
5.994616834,2,2
4.265050281,2,2
4.634978772,2,2
5.534878647,2,2
4.482372141,2,2
6.860130079,2,2
4.607755759,2,2
4.389257873,2,2
3.106103399,2,2
4.477332271,2,2
3.908177514,2,2
4.660017413,2,2
5.592026556,2,2
5.064707617,2,2
6.980605958,2,2
6.543826808,2,2
5.54517591,2,2
5.606283495,2,2
4.495968946,2,2
3.574265116,2,2
4.898848465,2,2
5.0927347,2,2
3.473218447,2,2
5.6279707,2,2
3.017312141,2,2
5.740356713,2,2
4.934366627,2,2
4.914485528,2,2
3.341969946,2,2
5.73355893,2,2
4.965926683,2,2
4.800861096,2,2
5.09974968,2,2
3.355761197,2,2
3.712208125,2,2
3.928719183,2,2
5.547274705,2,2
5.837717622,2,2
5.557949859,2,2
3.849504407,2,2
5.625514787,2,2
4.580856567,2,2
4.919074242,2,2
3.864709159,2,2
5.658529735,2,2
3.570050823,2,2
7.282076014,2,2
5.060257021,2,2
4.210390221,2,2
3.889345815,2,2
4.151468447,2,2
5.181332253,2,2
4.031157427,2,2
4.022627028,2,2
6.276624355,2,2
4.976531295,2,2
5.328335504,2,2
6.16122631,2,2
4.611178821,2,2
4.905341235,2,2
5.651923464,2,2
5.684426673,2,2
4.950059817,2,2
5.177900495,2,2
5.301143256,2,2
2.41069888,2,2
5.552623997,2,2
4.790683252,2,2
4.605065614,2,2
6.154586197,2,2
3.269259374,2,2
5.780127852,2,2
6.171542938,2,2
5.341520004,2,2
4.128619447,2,2
4.216745562,2,2
3.807799697,2,2
4.624947764,2,2
6.612430295,2,2
3.96630546,2,2
4.324827957,2,2
4.829465397,2,2
3.323457736,2,2
5.217845095,2,2
3.881874115,2,2
6.296164115,2,2
7.097227047,2,2
5.228833485,2,2
5.869461777,2,2
3.956890168,2,2
5.437626289,2,2
4.058725076,2,2
6.91008313,2,2
5.508760851,2,2
3.799161092,2,2
4.074307284,2,2
5.170019375,2,2
2.967545479,2,2
2.454074945,2,2
2.720733635,2,2
6.396568638,2,2
5.322151579,2,2
5.359136471,2,2
5.070613168,2,2
4.821589559,2,2
2.860253104,2,2
4.104571031,2,2
4.668598104,2,2
5.013405139,2,2
4.894168934,2,2
4.805538391,2,2
5.050014143,2,2
6.33095253,2,2
2.975520812,2,2
3.758637352,2,2
4.701675124,2,2
5.514577263,2,2
4.026384321,2,2
5.905270015,2,2
4.636053769,2,2
4.452395708,2,2
3.559032498,2,2
4.652809623,2,2
4.151882634,2,2
3.961254158,2,2
4.484100211,2,2
4.83306248,2,2
4.95135548,2,2
4.063266209,2,2
3.194151095,2,2
5.274537653,2,2
3.952902589,2,2
5.109039026,2,2
6.297587303,2,2
4.405390404,2,2
5.127044098,2,2
5.659056543,2,2
4.86574442,2,2
4.938479737,2,2
4.485157033,2,2
5.638385528,2,2
4.037378592,2,2
5.993087537,2,2
6.254015608,2,2
3.870417994,2,2
5.669929829,2,2
6.469407432,2,2
4.143393125,2,2
4.02050098,2,2
3.984009682,2,2
4.871626469,2,2
6.162719666,2,2
3.51987,2,2
5.794448803,2,2
5.91469437,2,2
4.316682815,2,2
4.7184029,2,2
5.363354371,2,2
4.994306771,2,2
4.731231297,2,2
3.351819278,2,2
4.001995441,2,2
3.06737314,2,2
5.32966323,2,2
5.695829217,2,2
4.885541437,2,2
3.588475343,2,2
4.972873764,2,2
7.232101886,2,2
5.661443979,2,2
5.368605111,2,2
3.720219944,2,2
5.253425713,2,2
6.091749843,2,2
6.311340591,2,2
4.570165688,2,2
6.043085083,2,2
3.972892232,2,2
5.819474757,2,2
5.774939158,2,2
4.279286673,2,2
5.635927945,2,2
5.345163516,2,2
2.603983718,2,2
5.258781026,2,2
5.273639416,2,2
4.342815324,2,2
4.866591922,2,2
5.073744849,2,2
6.179624808,2,2
4.377576808,2,2
4.238241269,2,2
4.758976267,2,2
4.797353568,2,2
3.570875257,2,2
2.227461812,2,2
5.849555918,2,2
4.445702039,2,2
5.081971661,2,2
3.803181093,2,2
5.261871765,2,2
6.020574328,2,2
3.772394004,2,2
6.633601707,2,2
3.236063268,2,2
5.026465909,2,2
5.228508817,2,2
6.499139954,2,2
4.338247067,2,2
2.948847594,2,2
4.892074001,2,2
4.297476241,2,2
6.101085872,2,2
5.768200517,2,2
5.30070294,2,2
3.245705104,2,2
5.220222654,2,2
4.744346907,2,2
4.025079265,2,2
5.145816406,2,2
3.996054997,2,2
5.59219318,2,2
6.532991694,2,2
2.267368238,2,2
5.879358486,2,2
4.406464479,2,2
5.117694438,2,2
5.002790128,2,2
3.37984549,2,2
6.325330637,2,2
4.626897274,2,2
5.744229477,2,2
4.204826973,2,2
6.910814393,2,2
6.635790628,2,2
2.982055085,2,2
6.057412852,2,2
4.192837339,2,2
4.127507767,2,2
4.570069519,2,2
6.288007703,2,2
4.844325661,2,2
2.860625041,2,2
6.633275407,2,2
5.678068847,2,2
4.926525847,2,2
3.03468289,2,2
4.497196435,2,2
4.706043863,2,2
5.450060645,2,2
4.50356665,2,2
4.553663618,2,2
4.366179427,2,2
4.87333206,2,2
6.867487099,2,2
4.727952546,2,2
4.938380918,2,2
5.807079487,2,2
3.506580374,2,2
3.707816868,2,2
6.097949175,2,2
6.128968232,2,2
3.807477323,2,2
5.185858001,2,2
6.281315517,2,2
3.983451367,2,2
5.474510419,2,2
2.905091171,2,2
5.699289448,2,2
4.643709829,2,2
5.275115016,2,2
6.452752348,2,2
3.920984778,2,2
5.297823915,2,2
5.256129134,2,2
5.281711818,2,2
4.332043325,2,2
4.298214618,2,2
4.542447832,2,2
3.806607781,2,2
5.548722559,2,2
3.182160266,2,2
3.821900456,2,2
3.161562132,2,2
3.94117981,2,2
4.532840063,2,2
3.410377421,2,2
4.686304931,2,2
5.245909598,2,2
4.060298925,2,2
4.348422877,2,2
4.636441096,2,2
4.810910789,2,2
3.846213261,2,2
5.200472458,2,2
3.326503763,2,2
5.377718626,2,2
5.776047377,2,2
4.543210452,2,2
3.704160851,2,2
5.397688021,2,2
5.42552829,2,2
4.596622556,2,2
4.783394036,2,2
3.53146214,2,2
5.53763334,2,2
4.106377426,2,2
4.546897368,2,2
3.76014448,2,2
4.824667366,2,2
6.145734353,2,2
7.244491095,2,2
5.635347501,2,2
4.020328173,2,2
3.839851485,2,2
4.253057044,2,2
5.101042332,2,2
4.708275667,2,2
3.993923991,2,2
4.498911848,2,2
4.973934665,2,2
5.055196615,2,2
6.051930932,2,2
4.995370938,2,2
4.958884399,2,2
3.272326828,2,2
5.29490144,2,2
5.243296195,2,2
4.316495241,2,2
6.382247149,2,2
5.834321693,2,2
3.853992543,2,2
4.611723334,2,2
4.069088451,2,2
6.79767655,2,2
5.160803662,2,2
3.61991014,2,2
4.420172025,2,2
5.437681693,2,2
3.164317449,2,2
6.203079632,2,2
5.439178708,2,2
5.503252125,2,2
3.956540247,2,2
6.715813212,2,2
4.993011822,2,2
3.98412889,2,2
4.334653279,2,2
3.911541082,2,2
6.554153924,2,2
4.013553313,2,2
4.175770181,2,2
4.914835497,2,2
6.928843945,2,2
2.983196223,2,2
5.741321429,2,2
4.67400058,2,2
4.74136824,2,2
4.818058374,2,2
6.028903514,2,2
4.992408642,2,2
4.060254177,2,2
4.331641702,2,2
6.004998914,2,2
4.860452936,2,2
4.928131684,2,2
3.417387643,2,2
5.567726424,2,2
4.021083184,2,2
3.883264007,2,2
1.145138119,3,1
1.1597597,3,1
1.36039675,3,1
0.978627093,3,1
0.985660506,3,1
1.300133094,3,1
0.825285937,3,1
0.702653497,3,1
1.773831022,3,1
0.808367815,3,1
1.250413144,3,1
0.857377271,3,1
0.397684782,3,1
1.055235216,3,1
0.999672151,3,1
1.967829461,3,1
1.256855641,3,1
0.43777645,3,1
0.788649566,3,1
0.657269379,3,1
0.636942843,3,1
0.561092823,3,1
1.390250601,3,1
1.030334781,3,1
2.053781983,3,1
1.603763178,3,1
0.824994424,3,1
0.40188602,3,1
1.017884014,3,1
0.485052338,3,1
0.088555116,3,1
1.671703967,3,1
0.934964306,3,1
1.149368962,3,1
1.282819694,3,1
1.770312626,3,1
0.761252634,3,1
0.430970163,3,1
1.390177351,3,1
0.619424839,3,1
1.727537001,3,1
1.590002333,3,1
0.683271155,3,1
0.682033708,3,1
0.734130506,3,1
0.790789861,3,1
1.672983374,3,1
1.13925798,3,1
0.911498055,3,1
0.975766347,3,1
0.58644354,3,1
1.103099082,3,1
1.350009405,3,1
0.613229048,3,1
0.693949201,3,1
1.360281808,3,1
0.851863357,3,1
1.249049801,3,1
0.952040306,3,1
0.761865848,3,1
1.305736896,3,1
1.452123556,3,1
1.489042602,3,1
0.954703194,3,1
0.301818603,3,1
1.128483442,3,1
0.780539351,3,1
0.906383912,3,1
0.440195691,3,1
1.392102349,3,1
1.310745543,3,1
0.189973974,3,1
1.552346972,3,1
1.169910348,3,1
0.383830812,3,1
1.163342379,3,1
1.167847346,3,1
0.553572216,3,1
0.869145705,3,1
1.323530865,3,1
1.147432472,3,1
0.508644976,3,1
1.604650543,3,1
0.831070348,3,1
1.237740663,3,1
0.662025265,3,1
1.034348008,3,1
1.353329118,3,1
0.510947232,3,1
1.850144682,3,1
0.498344491,3,1
1.112121469,3,1
0.893116159,3,1
0.754595933,3,1
1.224617563,3,1
1.474993383,3,1
1.625189248,3,1
1.474294145,3,1
1.15843859,3,1
0.95485931,3,1
0.29528619,3,1
1.110073997,3,1
0.690908356,3,1
1.128696334,3,1
0.389542985,3,1
0.791978913,3,1
1.10208216,3,1
1.124368032,3,1
1.044354389,3,1
1.020584371,3,1
0.516129674,3,1
1.177945922,3,1
1.038267059,3,1
1.090109141,3,1
0.668516488,3,1
1.293065143,3,1
0.001670042,3,1
0.36664862,3,1
1.247271692,3,1
1.437980279,3,1
0.791841533,3,1
1.178629805,3,1
1.093556901,3,1
0.983655404,3,1
1.377753543,3,1
0.542646261,3,1
0.405237379,3,1
1.864389775,3,1
0.79691664,3,1
1.261801115,3,1
1.342179938,3,1
1.416429155,3,1
0.797852176,3,1
1.034092506,3,1
1.107624694,3,1
1.428541943,3,1
1.064068767,3,1
0.907113709,3,1
1.3015752,3,1
1.31525486,3,1
0.646776669,3,1
0.950182551,3,1
0.864212784,3,1
0.809314349,3,1
0.60658751,3,1
2.004503664,3,1
0.934509444,3,1
0.857588174,3,1
1.045440936,3,1
0.725393521,3,1
0.331847873,3,1
1.011220484,3,1
2.042831947,3,1
1.172098667,3,1
0.595480181,3,1
0.912205387,3,1
0.706509167,3,1
0.572625646,3,1
1.043901271,3,1
1.183284902,3,1
1.171603705,3,1
0.696645821,3,1
1.71590315,3,1
1.120831826,3,1
1.296330741,3,1
0.625868302,3,1
1.276715025,3,1
2.217576196,3,1
0.665663,3,1
1.08072167,3,1
1.455794779,3,1
0.486805503,3,1
0.191102592,3,1
1.422395892,3,1
0.612593399,3,1
0.736341778,3,1
0.967710048,3,1
1.124518912,3,1
0.276487783,3,1
0.531567515,3,1
1.074750546,3,1
1.380236262,3,1
0.591922648,3,1
0.991884754,3,1
0.955052289,3,1
0.987292492,3,1
1.4733642,3,1
0.285058605,3,1
0.942719327,3,1
1.420425984,3,1
1.179445332,3,1
1.252563099,3,1
0.188865176,3,1
1.517047375,3,1
1.737412403,3,1
0.573542312,3,1
0.809186175,3,1
0.823743361,3,1
1.080878224,3,1
1.172439381,3,1
0.745768542,3,1
0.965076288,3,1
0.431022973,3,1
2.056400851,3,1
0.894691189,3,1
0.609336772,3,1
0.726971045,3,1
1.221595956,3,1
1.387533054,3,1
0.61534913,3,1
1.403187077,3,1
1.674442331,3,1
0.727372161,3,1
0.387597073,3,1
1.482449745,3,1
0.624252512,3,1
1.26832318,3,1
1.423533808,3,1
1.472965005,3,1
1.114422377,3,1
0.45588325,3,1
1.068544499,3,1
0.791509837,3,1
0.358050159,3,1
1.346104301,3,1
0.766139871,3,1
0.306326099,3,1
0.431924479,3,1
0.555771498,3,1
0.899459856,3,1
0.988938297,3,1
1.290086718,3,1
1.157424757,3,1
1.408093604,3,1
1.609511359,3,1
0.775403854,3,1
0.712704286,3,1
0.870667668,3,1
1.307053794,3,1
0.755484413,3,1
1.636365903,3,1
1.865937141,3,1
0.980755869,3,1
0.051726287,3,1
1.114842387,3,1
1.548946585,3,1
0.484021615,3,1
0.930063537,3,1
0.782555511,3,1
1.316520889,3,1
1.558751814,3,1
0.887571636,3,1
1.007180581,3,1
0.545141973,3,1
1.491741642,3,1
1.283586937,3,1
0.749709316,3,1
0.750648816,3,1
0.178729547,3,1
1.130410071,3,1
0.904126417,3,1
0.549203592,3,1
1.181348385,3,1
1.921543689,3,1
0.676053488,3,1
1.086237781,3,1
1.170089928,3,1
1.259492679,3,1
1.547813599,3,1
1.133584393,3,1
0.806727593,3,1
0.754364506,3,1
1.412974556,3,1
0.92737933,3,1
1.36322861,3,1
1.00765983,3,1
1.034735757,3,1
0.78674945,3,1
1.089632277,3,1
1.504779262,3,1
1.531031013,3,1
1.153928438,3,1
1.085860889,3,1
1.301540663,3,1
0.66926489,3,1
0.831982097,3,1
0.575451936,3,1
0.992106995,3,1
0.841839853,3,1
0.188609618,3,1
1.693926965,3,1
1.504998423,3,1
1.00729288,3,1
0.801343876,3,1
1.618224028,3,1
1.279443247,3,1
0.763396658,3,1
1.629771332,3,1
0.468489014,3,1
1.767858675,3,1
0.492630558,3,1
1.333878129,3,1
1.302632463,3,1
0.352126979,3,1
0.447961043,3,1
0.405302187,3,1
1.464786116,3,1
0.986572338,3,1
1.674838276,3,1
0.840312676,3,1
0.818416361,3,1
2.079515008,3,1
1.222399643,3,1
1.941435946,3,1
1.326752749,3,1
0.723299508,3,1
1.304134371,3,1
0.16548134,3,1
0.898144823,3,1
0.39623995,3,1
0.962165119,3,1
1.09623503,3,1
1.60911244,3,1
0.360485432,3,1
1.213413753,3,1
1.107932506,3,1
1.637287784,3,1
1.523519954,3,1
2.205140107,3,1
0.394129493,3,1
2.114981299,3,1
1.276730401,3,1
0.547611815,3,1
1.388790909,3,1
0.967305728,3,1
1.259596091,3,1
1.226964641,3,1
1.175418072,3,1
1.081507906,3,1
0.094691584,3,1
2.88079907,3,1
0.360900826,3,1
0.698092335,3,1
1.003320037,3,1
1.331323495,3,1
0.540084341,3,1
0.775782909,3,1
1.022580642,3,1
0.649045808,3,1
0.338512447,3,1
1.155670925,3,1
0.988528654,3,1
0.384444234,3,1
1.281107952,3,1
1.608866962,3,1
1.378954238,3,1
0.399962799,3,1
0.177305018,3,1
0.517061183,3,1
0.908940984,3,1
0.401200496,3,1
1.465686101,3,1
1.344987507,3,1
1.254909461,3,1
1.758099175,3,1
1.383897343,3,1
1.039481906,3,1
1.854905359,3,1
0.726573935,3,1
1.097816781,3,1
0.934889279,3,1
0.589854646,3,1
0.502002847,3,1
0.951813786,3,1
0.724468092,3,1
1.636034228,3,1
1.168496206,3,1
0.81036647,3,1
1.253657309,3,1
0.893245614,3,1
0.768055636,3,1
0.383490401,3,1
0.978269048,3,1
1.38636782,3,1
0.639664881,3,1
1.509989766,3,1
1.269770671,3,1
1.56902744,3,1
0.863099357,3,1
0.780715811,3,1
1.523261422,3,1
0.890270032,3,1
0.169216337,3,1
0.840160321,3,1
1.124797065,3,1
1.27250006,3,1
1.805662834,3,1
1.06432377,3,1
1.252542292,3,1
0.669687579,3,1
1.058705243,3,1
1.040718565,3,1
1.454679051,3,1
1.022119126,3,1
0.899920758,3,1
1.25397852,3,1
1.046646475,3,1
1.131968146,3,1
0.771879119,3,1
1.304002624,3,1
1.425751732,3,1
0.738416716,3,1
1.716037867,3,1
1.273837803,3,1
0.412744114,3,1
1.161968768,3,1
1.298893688,3,1
0.025075939,3,1
1.068318029,3,1
1.362302779,3,1
0.625920558,3,1
1.110722329,3,1
1.390192202,3,1
1.526201498,3,1
1.126637966,3,1
1.693031306,3,1
1.502038462,3,1
0.806886742,3,1
1.220237379,3,1
1.161912792,3,1
1.028673202,3,1
1.545613966,3,1
1.232023677,3,1
0.246203837,3,1
1.186643562,3,1
0.664447797,3,1
0.483274941,3,1
0.266592808,3,1
0.625111143,3,1
0.601187175,3,1
1.073486804,3,1
1.392164912,3,1
1.465797771,3,1
0.807122537,3,1
2.083229918,3,1
1.360643772,3,1
1.147334868,3,1
1.441239083,3,1
0.863174997,3,1
1.043988743,3,1
0.573453279,3,1
1.654905665,3,1
0.955440634,3,1
0.379843067,3,1
0.864437135,3,1
1.280737329,3,1
1.230319894,3,1
0.841225144,3,1
0.739445413,3,1
1.56588394,3,1
0.882747979,3,1
1.365612198,3,1
1.340976842,3,1
1.321550601,3,1
0.990950125,3,1
0.038781045,3,1
1.314891493,3,1
1.150345166,3,1
0.779137987,3,1
2.167953573,3,1
0.655068985,3,1
0.828608389,3,1
1.583999252,3,1
1.064390562,3,1
0.045656498,3,1
1.023213757,3,1
0.619526227,3,1
0.791705238,3,1
1.114465483,3,1
0.678670142,3,1
0.681661408,3,1
1.154932954,3,1
1.163058186,3,1
0.33916436,3,1
1.688797509,3,1
0.712891637,3,1
0.87527046,3,1
0.566952187,3,1
1.883463035,3,1
1.37594197,3,1
0.235480844,3,1
0.754443368,3,1
1.657829241,3,1
1.391199063,3,1
0.574843616,3,1
1.20730961,3,1
0.15995764,3,1
0.476278621,3,1
0.428124223,3,1
0.502212165,3,1
1.323077342,3,1
1.303432703,3,1
1.060357325,3,1
0.669734951,3,1
0.791607874,3,1
0.948726487,3,1
0.916890052,3,1
0.806103982,3,1
0.683299934,3,1
0.296798269,3,1
0.904204461,3,1
0.608082557,3,1
1.755147983,3,1
0.082712698,3,1
1.375386513,3,1
1.737297317,3,1
0.813010826,3,1
0.888637331,3,1
0.676731965,3,1
0.607794593,3,1
1.936847076,3,1
1.553465985,3,1
1.16007253,3,1
0.190863101,3,1
1.839358475,3,1
0.164472501,3,1
1.652598099,3,1
1.17001865,3,1
0.913483258,3,1
1.012475295,3,1
0.081408339,3,1
1.255271609,3,1
0.380491073,3,1
0.219531436,3,1
0.789210309,3,1
1.32730446,3,1
1.300908619,3,1
0.089584538,3,1
1.414874059,3,1
1.610024725,3,1
1.022350591,3,1
0.745709333,3,1
1.059053434,3,1
0.335688886,3,1
0.062844233,3,1
0.057127353,3,1
0.826087988,3,1
1.088249388,3,1
1.927982838,3,1
0.456244966,3,1
0.716339903,3,1
1.594437039,3,1
1.08165695,3,1
0.840310969,3,1
0.920715559,3,1
1.009435226,3,1
0.786682017,3,1
1.089394888,3,1
0.571600423,3,1
0.509420542,3,1
1.712078904,3,1
0.553348182,3,1
0.212098411,3,1
0.817217499,3,1
1.750599394,3,1
1.309857476,3,1
1.213502334,3,1
1.223069393,3,1
0.71567727,3,1
0.614325691,3,1
1.20870448,3,1
1.630768299,3,1
1.298502538,3,1
1.711655712,3,1
1.348342973,3,1
0.295875074,3,1
0.638793526,3,1
0.843751943,3,1
0.291123557,3,1
1.510985578,3,1
1.053112513,3,1
0.797417486,3,1
2.132523526,3,1
1.27228346,3,1
1.22593237,3,1
0.64443692,3,1
1.109120661,3,1
1.421704428,3,1
1.285430344,3,1
1.306681348,3,1
0.625248291,3,1
0.426747569,3,1
1.801390803,3,1
0.943613371,3,1
1.12064057,3,1
0.879504018,3,1
1.166137307,3,1
0.684970572,3,1
1.242923623,3,1
0.333058926,3,1
0.75719363,3,1
1.224576805,3,1
1.499792891,3,1
0.954557246,3,1
1.069171026,3,1
1.051876757,3,1
0.291866641,3,1
1.073862952,3,1
1.831732194,3,1
1.198451099,3,1
1.637001702,3,1
1.237435549,3,1
0.612381881,3,1
0.748317526,3,1
0.911299321,3,1
1.374619399,3,1
1.026360583,3,1
1.513476878,3,1
0.695213378,3,1
1.600829008,3,1
1.439524464,3,1
1.532859683,3,1
1.85324888,3,1
1.792580367,3,1
0.257249837,3,1
0.773282317,3,1
1.552426196,3,1
1.335103846,3,1
1.355319167,3,1
1.280494132,3,1
0.501740311,3,1
1.08026201,3,1
0.792105537,3,1
0.833987665,3,1
1.422975039,3,1
0.497481243,3,1
0.794415772,3,1
0.109368416,3,1
0.467805316,3,1
1.314533064,3,1
0.948951246,3,1
0.637642496,3,1
0.611613167,3,1
0.51929739,3,1
0.423945038,3,1
1.455038985,3,1
0.500835476,3,1
1.42548117,3,1
1.04474731,3,1
1.761379356,3,1
0.338017407,3,1
0.978413349,3,1
0.770115134,3,1
1.396223617,3,1
0.830703119,3,1
1.636264406,3,1
0.149246201,3,1
0.532810138,3,1
0.551512004,3,1
1.537495808,3,1
0.383395213,3,1
0.794371443,3,1
1.201999343,3,1
0.328646818,3,1
0.134776863,3,1
0.364304638,3,1
0.589387035,3,1
0.637469761,3,1
1.419506661,3,1
1.664981953,3,1
1.624848522,3,1
1.105162568,3,1
1.254837512,3,1
1.339818628,3,1
0.842391157,3,1
1.200487754,3,1
1.335986223,3,1
0.159008346,3,1
1.097463488,3,1
0.746680876,3,1
0.900762256,3,1
1.067089837,3,1
0.702136185,3,1
1.692314414,3,1
0.845523582,3,1
1.115651052,3,1
0.868973474,3,1
0.632326225,3,1
1.206947224,3,1
0.710133066,3,1
1.675281214,3,1
0.851675108,3,1
0.970901564,3,1
0.608676084,3,1
0.975169876,3,1
1.19216653,3,1
1.157203862,3,1
0.902088124,3,1
1.502004729,3,1
1.055415573,3,1
0.552049358,3,1
0.472033127,3,1
1.134101723,3,1
0.453383895,3,1
1.475193257,3,1
0.886503798,3,1
1.220553781,3,1
1.637927505,3,1
0.5917307,3,1
0.20921419,3,1
1.180584067,3,1
0.68812763,3,1
1.421831431,3,1
2.211201369,3,1
0.756011374,3,1
0.674417471,3,1
0.389899409,3,1
1.631760464,3,1
1.469376654,3,1
1.560078751,3,1
2.253094353,3,1
1.827803007,3,1
1.356916948,3,1
1.32138645,3,1
1.457165795,3,1
1.090305084,3,1
0.438256809,3,1
0.42403074,3,1
0.997557198,3,1
0.74462218,3,1
1.18756425,3,1
1.197819705,3,1
1.964388722,3,1
0.284191803,3,1
0.358739141,3,1
0.670403708,3,1
1.509991327,3,1
1.257945246,3,1
0.999370106,3,1
1.944126133,3,1
1.006435393,3,1
0.38912812,3,1
0.991527016,3,1
1.243038542,3,1
1.822819706,3,1
1.698473787,3,1
0.555639156,3,1
0.471157166,3,1
1.695151704,3,1
1.194541921,3,1
0.883605203,3,1
0.831768637,3,1
0.15206225,3,1
0.014250237,3,1
1.11940181,3,1
1.209446404,3,1
0.955428814,3,1
1.467952315,3,1
0.753698412,3,1
1.033947584,3,1
1.132263519,3,1
1.054753753,3,1
0.160419382,3,1
1.162880803,3,1
1.40541538,3,1
0.839660522,3,1
1.069341118,3,1
2.124074,3,1
1.01709343,3,1
1.988184135,3,1
1.563633113,3,1
0.901197055,3,1
1.809890407,3,1
1.683536927,3,1
1.313545673,3,1
0.677752755,3,1
1.252521771,3,1
1.636992518,3,1
1.442419117,3,1
1.448778188,3,1
0.237699205,3,1
1.867613967,3,1
0.805689045,3,1
0.877868029,3,1
1.369681178,3,1
0.622376074,3,1
0.807608284,3,1
0.946475033,3,1
0.379876318,3,1
0.15319678,3,1
0.762482975,3,1
0.459601665,3,1
0.888297446,3,1
1.565623598,3,1
0.902808917,3,1
1.101637247,3,1
0.618621475,3,1
0.709293544,3,1
0.085957758,3,1
0.357870097,3,1
0.986395144,3,1
0.19431515,3,1
0.792370921,3,1
0.186284457,3,1
1.314896696,3,1
1.330715331,3,1
1.600204605,3,1
0.285375833,3,1
0.69011376,3,1
0.962479213,3,1
0.482472359,3,1
2.183881762,3,1
0.447388251,3,1
1.068701024,3,1
0.956006359,3,1
0.151041952,3,1
1.886396078,3,1
1.005680826,3,1
1.207083199,3,1
1.560652877,3,1
1.159974869,3,1
1.331155236,3,1
1.483389396,3,1
0.458996997,3,1
0.742507318,3,1
2.338571374,3,1
1.66340388,3,1
1.631793571,3,1
1.544774509,3,1
0.358160626,3,1
1.07737297,3,1
0.751928104,3,1
0.844476999,3,1
0.568169396,3,1
0.663822855,3,1
0.224049526,3,1
0.674719399,3,1
1.204428724,3,1
0.852090433,3,1
1.259506363,3,1
0.290982719,3,1
0.935178015,3,1
0.796432721,3,1
1.018929039,3,1
1.106455139,3,1
1.945093018,3,1
1.336836296,3,1
1.263406062,3,1
1.091213989,3,1
0.32861212,3,1
1.221315871,3,1
0.935074285,3,1
0.487053449,3,1
1.154683584,3,1
0.725342961,3,1
0.194269134,3,1
1.631515332,3,1
0.209242631,3,1
1.188424569,3,1
1.489782143,3,1
1.765931413,3,1
0.917197136,3,1
0.215083318,3,1
0.634555369,3,1
1.418059201,3,1
0.987903443,3,1
0.932579936,3,1
0.582022479,3,1
0.912469783,3,1
1.29739591,3,1
1.062458021,3,1
0.751591736,3,1
0.440272234,3,1
1.067232318,3,1
2.113009474,3,1
1.328134817,3,1
1.018557339,3,1
0.58121595,3,1
1.432800638,3,1
2.521842925,3,1
0.813940702,3,1
0.882581798,3,1
1.11093773,3,1
0.950658057,3,1
0.356722928,3,1
1.00974043,3,1
2.086242493,3,1
1.182939698,3,1
1.723627685,3,1
1.366540091,3,1
1.146584931,3,1
0.713246811,3,1
1.257423773,3,1
1.77987836,3,1
1.089933866,3,1
1.078882769,3,1
1.321186296,3,1
1.110343203,3,1
0.833777131,3,1
1.115726095,3,1
0.088760265,3,1
1.787236494,3,1
1.613683445,3,1
0.620238807,3,1
0.740758124,3,1
1.044098162,3,1
1.082668735,3,1
1.030178225,3,1
0.4523042,3,1
1.110045605,3,1
1.310837201,3,1
1.948841399,3,1
0.948710187,3,1
1.149968443,3,1
1.366082776,3,1
1.26478572,3,1
1.052743028,3,1
0.795457609,3,1
1.879738584,3,1
0.172694547,3,1
0.916678378,3,1
1.667427616,3,1
1.012677962,3,1
0.719277066,3,1
0.767961654,3,1
1.871078759,3,1
1.245524352,3,1
0.175904533,3,1
1.004723815,3,1
1.757183125,3,1
1.590229355,3,1
1.506606676,3,1
0.874289025,3,1
1.010129219,3,1
1.784497671,3,1
0.489512542,3,1
0.477853578,3,1
1.132457898,3,1
1.226933191,3,1
0.765870721,3,1
1.01517131,3,1
0.035532809,3,1
0.129156186,3,1
0.803629879,3,1
1.007766582,3,1
0.903862808,3,1
0.715774094,3,1
1.272781057,3,1
0.421817359,3,1
1.290341175,3,1
1.675558599,3,1
1.00322404,3,1
0.813458029,3,1
0.014527411,3,1
1.526377815,3,1
0.505765882,3,1
1.780592878,3,1
1.395071449,3,1
1.065827378,3,1
1.218592072,3,1
0.788546055,3,1
1.148617033,3,1
0.626289646,3,1
0.450838192,3,1
0.511344081,3,1
1.350458452,3,1
0.522589351,3,1
0.936414454,3,1
0.692500472,3,1
1.689578408,3,1
0.577625137,3,1
0.931526035,3,1
1.95973669,3,1
0.919518598,3,1
0.720812403,3,1
1.1336904,3,1
0.994121332,3,1
1.529455786,3,1
0.571561403,3,1
0.533448357,3,1
1.634390013,3,1
0.961299863,3,1
0.495886646,3,1
1.547351668,3,1
1.739524782,3,1
1.898602895,3,1
0.540812006,3,1
1.140345012,3,1
0.499120999,3,1
1.170879024,3,1
1.174866903,3,1
1.475387103,3,1
