"Y","X1","X2","X3"
1.7335,1.9747,-0.34866,-0.47336
-2.4865,-1.4451,0.48345,0.93263
-0.77354,0.24622,-0.016439,0.022919
-2.4831,-0.38231,0.46033,0.87554
-1.1214,-1.0187,-0.29636,-0.21805
1.1036,-0.25391,0.11735,-0.006353
-0.5274,-1.7159,0.40108,0.31891
0.83667,-0.17591,0.15257,0.10629
-2.4584,-1.7391,0.37035,0.6184
-0.10454,0.19283,-0.52079,-0.21249
0.50687,-0.37072,-0.18853,-0.26686
-2.2913,-1.2192,0.028514,-0.048591
1.2541,-1.5219,0.59775,0.21006
2.0229,1.9327,-0.39259,-0.41007
1.5169,1.0818,0.17999,0.085059
-2.3476,-0.17826,-0.65751,-0.56431
1.4734,-0.068764,0.45423,0.42001
-2.2198,-0.50704,-0.46975,-0.057047
1.8332,1.7207,-0.60967,-0.60499
1.771,0.75298,-0.48508,-0.69856
-1.3722,-0.1509,0.0046917,-0.26116
0.76196,0.024065,0.74193,0.79855
-0.06711,0.21647,-0.051127,-0.66519
0.62298,0.31227,-0.077948,-0.33013
1.3011,0.94896,-0.49655,-0.38416
-2.6211,-1.0115,0.038182,0.30336
1.4379,0.11682,0.23924,-0.019823
-2.4004,-0.47328,-0.20686,-0.13043
1.2627,0.79526,0.033111,0.22356
-2.4124,-0.034413,-0.043457,0.26618
-2.2084,0.26131,-0.062623,0.57498
0.26433,-0.45661,0.34578,0.63102
1.6675,0.12792,0.30072,0.34954
1.2733,-0.15688,0.40066,0.41764
0.22942,0.2795,0.29135,-0.19022
-2.4998,-1.1201,0.11216,0.51146
-2.7639,-0.1209,-0.30519,0.30835
1.9527,1.6127,-0.18594,0.18705
0.78998,1.2792,-0.3447,-0.2224
-2.3193,0.25851,-0.2703,0.2253
-1.7994,0.78399,-0.26885,-0.00080947
2.1351,0.56492,-0.44202,-0.7187
1.5446,0.071794,-0.081016,-0.35253
1.4736,-0.1867,0.092109,-0.18996
1.3326,0.16665,-0.079844,-0.24718
1.1298,-0.27857,-0.1421,-0.35182
1.5962,2.2456,-0.42205,-0.10123
1.308,0.9162,0.098946,0.2819
-1.0313,-0.42965,0.36132,-0.0037032
-0.22973,-1.0491,0.13319,0.13513
-1.8269,-0.075578,-0.011316,-0.048404
1.1056,0.50148,-0.43362,-0.53002
1.7881,0.25666,0.32559,-0.257
-2.6537,-0.92919,-0.47613,-0.28767
-0.17506,-1.1642,0.21482,0.24449
0.35639,-1.0463,0.56177,0.41739
1.6258,-0.034999,0.10853,-0.46946
1.2512,-0.061969,-0.074825,-0.43729
-2.6907,-0.89542,-0.06498,0.19062
0.93389,1.7047,-0.40011,-0.65447
1.4313,-0.31967,0.53473,0.4183
1.6253,1.3947,-0.39092,-0.50678
0.80211,0.20302,-0.051618,0.45627
0.84603,-0.066441,-0.24009,-0.72395
-1.746,-1.0709,0.23124,0.36485
1.1812,0.83881,-0.21183,-0.20237
-2.2564,-0.78433,-0.53373,-0.89619
1.1235,0.24378,0.27917,0.29528
1.2123,0.45393,0.077645,-0.49075
-1.0465,0.25673,-0.045744,-0.24457
-1.7085,-0.19811,0.0089631,0.60057
-0.56314,-0.11657,-0.052954,-0.21685
-2.4309,-1.1642,0.10985,0.086504
-0.86295,-0.414,-0.010299,-0.56255
1.0749,-0.97258,0.091949,-0.37511
-0.44174,0.046624,-0.27568,0.11342
1.4218,1.6154,-0.36394,-0.56522
1.6768,1.7153,-0.63039,-0.56743
-0.4771,0.11913,0.39545,0.073603
0.91083,0.32077,-0.37737,-0.5767
1.2209,1.0837,0.4578,0.99691
-1.9704,-0.85101,0.035689,0.18536
0.90564,2.1764,-0.50867,-0.57972
-2.5979,-1.8564,-0.017938,-0.044927
-0.59815,-1.2486,0.38155,0.53981
1.481,1.0681,-0.12396,-0.57201
-0.75157,-0.4763,0.36253,-0.32672
0.24224,0.46608,-0.14058,0.16512
0.66305,0.92299,-0.1622,0.34206
0.27163,-0.34196,0.080186,0.058853
1.1273,1.8478,-0.19883,-0.19573
1.2412,0.239,-0.13346,-0.063921
1.452,0.67577,-0.10699,-0.26724
1.8909,0.97735,-0.61077,-1.0207
-2.7257,-1.8499,0.5545,0.43423
0.9803,-0.86855,0.16411,0.11297
1.4528,1.2445,-0.26739,-0.69434
0.7698,-0.44044,0.13123,-0.15536
1.2033,0.39582,0.063479,0.18077
0.10189,-0.55663,0.13322,0.083537
0.56634,-0.79762,0.0067283,-0.28915
0.85753,-0.40321,0.21188,-0.13
0.80353,0.0067472,0.167,-0.061054
-0.086967,-0.8241,0.41035,0.14116
-1.8861,-0.55019,0.018223,0.29925
1.1512,0.39696,-0.14431,0.18279
-1.3625,0.28145,0.29994,0.53068
-0.14675,0.077639,0.23082,-0.00884
-2.3136,0.91502,-0.23175,0.4263
1.4756,0.93613,-0.33321,-0.34456
0.6578,-0.23376,0.41004,0.80117
0.26004,0.33399,0.38028,0.3274
2.45,1.2997,-0.72626,-0.99382
0.89705,0.41848,-0.034726,-0.02023
0.8107,-0.031662,0.16632,0.13336
0.77953,1.2058,-0.20422,-0.59682
2.1801,0.24931,-0.17757,-0.56804
0.13037,0.32166,0.040382,0.35964
-2.3269,-1.3951,0.11707,-0.20141
-2.3618,-0.89848,-0.20049,-0.22195
-2.8304,-1.6281,0.63568,0.87217
1.6822,0.87022,-0.30191,-0.21545
-1.9992,-0.0064079,-0.28019,-0.2907
0.088845,1.6917,-0.37598,-0.48883
1.1908,-0.28137,-0.41735,-0.31015
2.0661,1.6671,0.012223,0.033481
-1.5309,0.39408,-0.28291,-0.28434
-1.3096,-2.1152,0.75835,0.58259
-2.4445,-0.41698,0.44183,0.93783
1.1236,0.19041,-0.25505,-0.099341
0.41129,-0.19687,0.035439,0.076841
-0.020421,1.5817,-0.13409,0.17137
-0.38495,1.5356,-0.65138,-0.62273
-2.7644,-1.0823,-0.14156,0.098115
0.45013,0.0073234,0.17433,0.48589
0.22891,-0.27416,-0.48514,-0.73747
0.21778,0.98357,0.35581,0.61584
2.1491,0.38515,-0.28361,-0.5683
0.30682,-1.0615,0.38899,0.38553
-2.2219,-0.14296,-0.20556,0.14755
0.25296,1.3987,-0.35527,-0.8911
-2.3993,-1.7615,0.64334,0.48274
-1.4692,-1.3316,0.47331,0.70867
1.6129,1.3712,-0.29198,-0.41936
1.2256,0.13625,0.55846,0.098824
-1.9485,-1.8052,0.53086,0.65621
-2.3591,-0.54309,0.0069378,0.17861
-1.5311,0.66762,-0.23368,-0.06914
1.9683,0.28452,-0.21554,-0.55797
1.7389,-0.013646,0.15745,0.021706
1.053,-0.075398,0.042138,-0.20353
-1.6712,-0.62439,0.30949,0.11573
0.42531,-0.16244,0.11486,0.21324
0.97432,0.41399,0.26213,-0.23976
1.167,-0.21103,0.12663,0.23573
-2.4304,-2.5227,0.43384,0.3302
-2.4116,-1.4225,0.0064194,0.075651
-0.42302,-0.40335,0.30269,0.17802
0.6379,0.42107,0.17111,0.069483
-0.19852,-0.52845,-0.1494,-0.13523
0.14484,-0.64061,-6.6393e-05,-0.18678
0.80873,-0.044931,-0.017578,0.34997
-1.3575,0.58112,-0.01988,0.038921
-0.54233,-0.71524,0.054215,0.31545
-0.15283,0.41423,-0.035688,0.38332
1.2678,0.112,-0.28965,-0.31837
1.1495,-1.221,0.56335,0.069938
2.3367,0.69764,-0.19789,-0.45763
-0.056343,0.72777,-0.29014,0.20384
-2.8026,-1.7377,-0.17758,-0.39847
0.43078,0.70225,-0.23409,-0.059938
0.91805,1.4642,-0.43193,-0.76303
1.5613,-0.39363,0.32416,-0.056284
-0.4987,-0.20519,-0.28439,0.0055623
1.2965,-0.78986,0.45939,0.34602
-0.61919,0.14924,-0.11123,-0.1744
1.4212,0.72768,-0.17472,-0.25807
-1.998,-0.49627,-0.33727,-0.65222
1.5589,1.3224,-0.2293,-0.41318
-1.0463,0.0020349,-0.4464,-0.1011
1.938,0.71467,-0.17578,-0.21605
0.25981,-0.412,0.55733,0.2357
0.2076,-0.1885,-0.16738,0.011317
-2.1449,-1.1801,-0.030595,0.12438
-2.8335,-1.5756,0.059922,0.13124
-0.88586,0.78495,-0.29736,-0.12896
1.2517,-0.28589,0.45259,0.23266
0.011344,0.048822,0.27522,0.35813
0.6782,0.50241,-0.1706,0.087735
-0.56756,1.0142,-0.57445,-0.74801
-1.4319,-1.0533,-0.20224,-0.021884
-0.38121,-1.4954,0.74867,0.32167
0.96537,-1.936,0.51629,0.14891
1.1383,-1.0391,0.17929,-0.069094
-2.0424,-0.009255,-0.18198,-0.10856
1.48,0.88978,0.34973,0.52503
-2.5545,-0.22103,-0.35465,-0.22936
-1.4468,0.435,-0.20355,-0.14485
1.4209,0.021427,0.85103,0.51154
2.2072,-1.2937,0.76642,0.12577
0.83535,1.5028,-0.20814,-0.45009
0.23676,-0.53408,-0.1481,-0.16461
-1.3281,-1.7424,0.29624,0.21245
1.1413,0.42748,-0.028178,-0.63443
1.1955,-0.29747,-0.23614,-0.36694
1.8201,-0.30786,0.3872,-0.12649
1.0367,0.82065,0.41831,-0.090435
1.2821,-0.54489,0.056805,-0.12571
-0.89491,-0.29171,-0.23246,0.16277
1.7247,1.0042,-0.305,-0.16877
0.71818,-0.56924,0.62498,0.82471
-2.4174,-1.373,-0.037838,-0.22382
1.7109,0.27584,-0.011586,-0.090962
0.53557,-0.63375,-0.068645,-0.23665
-0.36364,1.0837,0.038719,-0.033833
-0.16565,1.397,-0.007094,-0.0064786
0.77209,1.0606,-0.46927,-0.39556
-0.019964,0.6555,-0.015564,-0.11813
-2.22,0.45175,-0.58787,0.24184
0.26867,0.3544,-0.29238,-0.068067
0.55643,0.027057,-0.17496,-0.28732
-0.39166,1.6492,-0.34974,-0.34161
-2.3898,-2.1348,0.39375,0.067014
-2.695,-1.5311,0.049714,0.18766
0.71499,0.32231,0.081538,0.54332
0.97961,0.27207,-0.67841,-0.57518
-0.14407,-0.97618,-0.03887,-0.13814
0.1118,0.19874,-0.31215,-0.08836
0.35821,-0.78026,0.2596,0.035704
-0.53511,0.18679,0.073197,0.1216
0.4866,0.53616,-0.55166,-0.61215
0.49217,-0.46858,0.097192,0.13671
-0.6829,2.067,-0.37216,1.0505
-1.0449,-0.17599,0.010722,-0.42149
1.5859,0.30289,-0.23891,-0.4556
0.20166,-0.82671,0.25878,0.52592
1.4395,0.21101,0.27316,-0.40827
1.8703,0.077183,0.57444,0.5296
0.24412,1.2617,-0.26921,-0.57443
0.66593,0.58095,0.08131,0.012609
0.094362,-0.5104,-0.02746,0.099996
-2.3338,-0.98479,0.19503,0.33112
0.35648,1.5167,-0.87671,-0.057013
1.9793,2.2793,-0.31592,-0.074945
-2.8134,-0.28411,-0.069533,0.37602
-0.76811,-0.090496,-0.19344,0.29862
-1.1494,-1.147,0.49307,0.90743
-1.8353,0.012378,-0.47474,-0.0030078
-1.1317,0.57002,-0.064972,-0.084383
1.1346,-0.46452,0.00062592,-0.37802
1.4513,-0.11968,0.14269,-0.25955
-1.6382,-0.8866,-0.16821,-0.010433
-0.10098,-0.61593,-0.22947,-0.71997
-2.8715,-1.084,0.063998,0.24957
1.961,1.478,0.091813,-0.26192
1.2391,0.21853,0.34795,0.71497
1.088,-0.52755,0.16033,-0.025659
0.99559,1.2611,-0.36477,-0.11865
0.10212,0.77553,-0.58894,-0.35822
1.1029,-0.37995,0.10169,-0.070219
1.0188,0.34434,0.013962,0.15244
0.8311,0.8986,0.084733,0.26617
-0.53457,0.34586,-0.40632,-0.10093
-1.2859,1.0771,-0.63043,0.19121
1.0645,0.66649,-0.18273,-0.10012
-0.62361,-0.54247,0.38227,-0.070267
-2.2279,-0.51223,-0.2809,-0.39666
2.0079,0.091914,0.26696,0.15254
-0.32845,0.21831,0.16628,-0.051381
1.4478,0.89359,-0.27565,-0.28589
0.14279,0.78778,-0.6787,-0.44447
-0.28327,-0.1485,0.61384,1.2211
-2.2844,-0.79318,0.026629,-0.057055
0.80125,-0.5405,-0.15203,-0.73786
-1.5066,-1.0187,0.23761,0.36433
-2.6829,-0.4164,-0.24661,-0.091
1.562,-0.60003,0.45025,0.011002
2.0222,1.9964,-0.71981,-0.85002
-1.1161,-0.52517,0.09613,0.4502
0.6657,0.4142,-0.085433,-0.3129
-0.025581,0.32219,-0.32762,-0.13688
0.86766,-0.87275,0.4189,0.073077
0.13015,-0.010656,0.15836,0.38163
1.0912,0.15143,-0.076859,-0.15016
-2.0321,-0.85291,0.22497,0.64788
-0.59746,-0.28591,-0.13089,0.21852
-2.3606,-1.8531,0.0012769,0.014154
0.86834,0.44017,-0.19375,-0.22755
2.0234,0.76858,0.095418,-0.25992
0.81869,-1.1577,0.82547,0.32412
0.49194,-0.42225,-0.10832,-0.1428
2.0113,-0.34893,0.48031,0.15067
-0.40613,2.2504,-0.60857,-0.42249
0.42718,0.79115,-0.13146,-0.62607
-2.3272,-1.1732,0.50288,0.49514
1.4382,1.203,-0.099765,-0.005299
-1.8438,0.34513,-0.35129,0.17438
2.4642,0.40335,-0.055919,-0.43091
1.9924,-0.49731,0.43806,-0.27127
-0.048216,1.3,-0.37239,-0.33245
1.0353,-1.0056,0.24321,-0.24215
0.9662,-1.8046,0.59289,-0.13566
1.2102,1.0988,-0.52875,-0.14501
0.32494,-0.26171,0.14315,0.27864
-1.3907,-0.57923,0.20312,-0.029411
1.9383,0.34545,0.30819,0.32449
-1.8828,-0.72546,-0.052267,0.44297
0.59801,0.44218,-0.04728,0.12246
1.3271,0.064528,0.21672,-0.55782
1.2809,-0.60857,0.10781,-0.04442
-0.046896,0.16329,0.08286,0.63169
1.9786,0.93304,-0.037719,-0.29408
0.13042,1.873,-0.075369,0.066709
-0.68993,-0.11002,0.13473,0.090281
-1.2366,0.13272,-0.08517,-0.1147
-0.26926,-0.54136,0.13517,0.30821
1.1698,2.9576,-0.56881,-0.22338
0.74575,-0.73029,0.476,0.53588
-0.129,-0.98251,0.41346,0.06827
-1.2619,-0.92369,0.038669,0.34708
2.2658,1.4277,-0.25759,-0.16139
1.3131,0.72681,-0.26841,-0.96371
-0.072866,-0.75533,0.084501,0.12001
0.55406,0.32997,0.053443,-0.15939
0.97701,0.35503,-0.21044,-0.18724
-0.95547,-0.44449,0.36481,0.25139
0.30751,-0.096561,0.0014344,0.25332
1.3144,1.7604,-0.7785,-0.38973
0.85707,0.96883,-0.14426,0.020148
-0.35082,-1.5916,0.72222,0.59895
0.97998,0.63716,0.033658,0.22551
1.6276,1.399,-0.11711,-0.16396
1.6069,1.2289,0.12473,-0.11177
-1.5853,1.8914,-0.84623,-0.44896
1.4759,0.39795,-0.09479,-0.25638
0.23156,0.47331,-0.067331,-0.26385
1.4745,0.38976,0.55689,0.76338
1.1493,1.3546,-0.067634,0.38869
-2.7729,-1.0473,0.31371,0.62914
0.90764,0.92088,-0.5926,-0.50679
-0.26935,-1.8163,0.59298,-0.062719
-2.2553,-0.55166,0.27388,0.39768
1.6693,0.75863,-0.58222,-0.72774
0.65301,-1.1017,0.38599,0.48992
0.43033,0.71737,-0.57061,-0.54479
0.96191,-0.27379,0.33909,-0.51074
-0.62252,-0.23933,-0.048191,0.27296
-2.0995,-1.2083,-0.082155,-0.50978
0.90093,-0.098273,0.29544,0.10227
-1.6005,-0.67641,0.30866,0.94599
-1.4127,-0.78866,0.34341,0.76479
-1.0462,0.2951,-0.45753,-0.85276
1.065,0.35631,-0.19511,-0.28494
0.63457,-0.047457,-0.086524,-0.0050054
-1.3572,-0.45625,0.15133,-0.21855
1.2521,0.37683,-0.069198,-0.24249
0.57852,-0.83824,0.35016,0.26503
1.2761,0.19765,-0.12324,-0.28303
0.65406,0.062205,0.1622,0.25169
2.0255,1.0754,0.029995,0.16321
1.6961,-0.040409,0.3443,-0.12437
1.223,0.60231,-0.13666,-0.1979
-1.9709,-0.34478,0.52886,0.75426
0.55338,0.79694,-0.10676,-0.15041
0.21545,-0.56577,-0.29259,-0.16909
1.5461,-0.22539,0.401,-0.25816
1.5388,0.50364,0.082502,-0.15201
-1.2305,0.84976,-0.58727,-0.71214
-1.8583,-0.21187,-0.34,-0.067126
1.8858,0.40247,0.33059,-0.16378
1.0794,0.43458,0.13804,0.24057
-0.73616,0.30572,-0.10391,-0.37242
0.70029,0.42201,-0.13903,0.28157
-1.04,0.76807,-0.33617,-0.19565
1.2227,0.15137,0.28322,0.22042
1.519,1.2904,-0.48939,-0.88466
1.2532,0.47897,-0.23159,-0.90825
1.4756,1.7912,0.085794,0.26928
0.29158,-0.59227,0.10734,-0.20855
0.43539,0.11357,-0.32302,0.36594
1.6986,-0.074528,0.70789,0.32766
1.6723,0.73213,-0.436,-0.61346
0.37045,-0.092785,0.32403,-0.35192
-0.80262,-0.090967,-0.18215,0.079712
-0.58026,0.3301,-0.018138,0.58993
-1.2296,-0.99252,-0.22633,-0.22122
0.16502,-0.29632,0.13149,-0.012969
-1.7139,-0.16076,0.004242,-0.095271
-1.0364,-1.178,0.038847,0.17996
0.79943,-0.29855,0.21391,-0.011413
0.69792,0.096088,0.062837,0.061584
0.49582,0.508,0.46356,1.0522
0.031379,-0.31051,0.28768,0.45086
1.5385,1.3949,-0.40893,-0.44812
-1.9846,-0.38899,-0.026841,0.32464
1.3886,0.28576,0.30136,0.38495
1.1089,-0.26384,0.18814,0.36673
-1.742,0.70133,-0.41807,-0.30876
-0.30736,-0.40283,0.57887,0.044081
0.48277,1.1832,0.2969,0.225
0.31161,-1.2306,0.36572,0.11775
-1.4972,-0.43865,-0.10621,0.27369
1.5723,2.2669,-0.86001,-0.87861
0.93886,0.06508,0.049461,-0.059436
1.072,1.419,0.0089739,-0.11434
1.1438,0.43751,-0.46294,-0.48407
-2.7334,-0.13006,-0.44822,0.010001
1.2274,-0.50841,0.15489,-0.0030595
-1.2646,1.0571,-0.24919,0.091145
-0.10203,-0.23962,-0.067528,0.17944
0.72823,0.6475,-0.26812,-0.23795
0.046125,0.084719,0.45265,-0.0071132
-2.3742,-0.6452,-0.024447,0.11708
-2.1587,-1.2319,0.2429,0.50357
0.96323,0.83232,-0.27713,-0.061018
0.89568,0.70094,0.14769,0.43553
-2.4163,-0.56988,0.26175,0.58475
0.32951,-0.072137,0.0088407,0.026471
-0.11011,-0.22764,0.075376,0.21473
-1.9556,0.21993,0.041135,0.25382
-2.7259,-0.34398,-0.12383,0.15785
1.1558,0.40263,0.14563,-0.39926
-1.3997,-0.60073,0.36201,0.042107
-2.9,-1.0397,0.35761,0.72748
-0.64707,0.11533,0.48192,0.25904
2.0089,0.79062,-0.027135,-0.41931
1.3746,0.82177,-0.16508,-0.054648
0.963,-0.54375,0.36667,0.24127
-1.728,-0.62166,0.039774,0.61092
0.82425,-0.15319,-0.2235,-0.49863
-2.1499,-0.92158,-0.12411,0.26735
0.46848,0.24764,-0.0023799,0.2019
0.78664,0.35828,-0.5214,-0.39662
1.4898,1.9408,-0.68701,-0.82784
-2.7497,-0.29063,-0.18479,0.39931
-1.6138,0.20271,0.1777,0.27955
1.6247,0.96097,-0.16859,-0.36312
-0.94146,0.95218,-0.29909,-0.063942
-0.78778,-0.27223,-0.17698,-0.4655
0.44114,-0.62054,0.083891,-0.11485
1.3215,-0.20706,0.072696,-0.29343
0.26027,-0.21909,0.049838,-0.448
1.6908,0.23806,0.11988,-0.16153
1.748,-0.34535,0.57188,0.19741
-0.23037,1.1931,-0.41666,-0.45144
-2.3715,-0.11834,-0.1748,0.063077
-1.7422,-0.71704,-0.21875,0.18222
-2.3141,-0.29438,0.1822,0.47139
1.8537,0.074016,0.25148,0.12048
-0.59057,0.50556,0.18841,-0.005941
-1.6056,-0.45635,-0.18032,0.039209
-2.7054,-1.7901,0.64548,0.8433
-1.301,-0.22635,0.031853,-0.29294
-1.5445,-2.493,0.52712,0.3852
-0.38249,-0.26201,0.18946,0.56245
1.6145,0.495,0.25984,-0.067846
0.20121,-0.68618,0.10817,0.38232
-2.7465,-0.57282,-0.12448,0.2519
0.035626,-0.32312,0.28126,-0.13632
2.0529,0.14738,0.28646,0.11621
0.077662,1.6185,-0.41118,-0.22771
0.59231,-0.74204,0.052884,-0.12818
0.99255,1.3708,0.10168,-0.39173
-2.4411,-0.14398,-0.40282,-0.30698
-2.8414,-0.92146,0.20592,0.47852
1.8829,0.89267,-0.050188,0.031607
-0.34246,1.1827,-0.25149,-0.20793
1.9408,1.4041,-0.3917,-0.2891
-0.053833,-1.3922,0.32738,0.016601
0.67501,0.089348,0.30385,0.6996
1.6814,0.58668,0.3605,0.22856
0.022071,-0.259,0.2574,-0.15511
1.9667,0.7021,-0.15646,-0.21455
1.6387,0.76854,0.39754,0.39479
1.1447,1.6294,-0.14048,-0.322
-2.777,0.19983,-0.42535,0.25598
1.0197,0.15974,0.14189,0.22603
0.57204,-0.33684,-0.092624,-0.39158
-2.2765,-1.5683,0.33345,0.65366
-1.9128,0.32234,0.074203,0.33233
0.87108,-0.020513,0.013499,-0.2269
1.8684,1.0799,-0.14831,-0.010107
0.36164,0.88295,-0.14986,0.12678
1.6394,-0.57243,0.44849,-0.20666
0.84329,-0.013277,0.23664,0.10538
1.9619,0.081858,0.079843,-0.44827
-1.3383,-2.266,0.90235,0.74691
-0.073322,0.76173,-0.6104,-0.16873
0.80919,-0.81398,0.020373,0.016182
-0.79568,-0.80856,-0.15504,-0.0095181
0.067163,-1.6812,0.531,-0.096965
1.156,0.1826,0.30558,-0.27339
-0.77432,0.31431,0.44839,0.34172
-2.4544,-0.33633,-0.5797,-0.68885
1.5351,0.44066,0.26107,0.2002
-2.7608,-1.5237,0.1027,0.13535
-2.8568,0.5866,-0.84946,-0.32868
1.8731,0.4094,0.41058,-0.082836
0.64333,0.42668,-0.25066,0.1444
0.70235,0.14296,-0.44046,-0.37309
0.3254,-0.14266,-0.03941,0.047857
-2.5563,-1.1236,0.042153,0.41868
1.5241,1.9173,-0.83916,-0.82561
1.4902,0.31703,0.32133,-0.11958
-1.6757,-0.66494,-0.18103,-0.064009
-2.6825,-0.63522,0.23934,0.51902
-1.7875,-1.0975,0.42306,0.6263
-2.0057,-0.82415,0.068847,0.79217
1.9005,2.1479,-0.24692,-0.1997
0.78222,0.96232,-0.038668,0.32588
2.0057,1.9147,-0.62863,-0.67424
1.6141,0.67943,-0.11104,-0.5215
-0.46506,-0.46084,0.00090186,-0.30439
1.6488,-0.42247,-0.17696,-0.93183
0.23653,-1.3853,0.32536,0.13832
1.4753,0.043824,0.048085,-0.63611
-2.2478,-1.5359,0.078963,0.265
2.164,1.4475,-0.28183,-0.073921
-0.95095,-0.69465,-0.15122,0.087723
1.8339,-0.25307,0.13387,-0.47383
0.83375,1.5672,-0.2961,-0.501
0.48546,-0.22229,0.026943,-0.07695
1.2869,0.6668,0.05008,0.3076
0.40048,0.81162,0.08348,0.54306
-1.878,-0.85344,0.18499,0.58744
-2.8432,-1.0669,0.24274,0.51983
1.9703,0.026203,0.74067,0.25493
1.5016,-0.8193,0.36153,-0.094236
-1.5493,-1.0971,0.2565,0.37581
0.35525,-0.52603,0.26315,0.25839
0.81937,0.11775,0.10976,-0.14998
-2.6534,-1.3231,-0.051292,0.15175
0.18998,1.1018,-0.53798,-0.67876
1.4917,-0.40244,0.41971,0.068939
0.36857,1.7602,-0.24401,0.63604
-0.25502,1.0375,-0.31043,0.40354
1.8135,-0.29528,0.11747,-0.31924
-0.63356,1.2323,-1.0973,-0.67841
-1.0359,-0.33564,-0.012961,0.50022
1.5771,0.50799,-0.051592,-0.23746
-0.28313,-0.30221,0.12637,-0.030707
-2.4447,0.25372,-0.05562,0.52467
-1.1164,-1.9159,0.61091,0.55111
1.4338,0.4948,-0.098258,-0.21417
-0.58988,0.44588,0.12786,-0.14773
1.5465,1.2191,-0.1319,-0.36716
-1.0022,0.44671,0.39191,0.43582
-1.2156,-0.81191,-0.5025,-0.54846
-0.95072,0.63619,-0.62006,0.026628
2.1787,-0.16005,0.17245,-0.19881
1.3373,1.9966,-0.49073,-0.11943
-0.41348,-1.1273,0.18946,0.23151
-2.2763,-2.7558,0.36879,0.11814
1.1242,-0.28994,0.21039,-0.091044
1.9803,0.26854,0.20054,0.12477
0.21376,1.0476,-0.5051,-0.084487
-0.74999,-0.25427,-0.46346,-0.31658
1.3771,-0.31372,0.14749,-0.21881
-2.8875,-0.20288,-0.46142,-0.045526
0.90184,-0.56923,0.60097,0.30294
1.8965,0.42044,0.14079,0.1021
0.61051,-0.54523,0.13028,0.39179
-1.756,-1.0702,0.030567,0.3774
1.8577,0.70442,-0.35579,-1.0491
0.34224,0.31681,-0.38292,0.10575
-1.0644,-0.38768,0.15035,0.73484
-0.73151,-0.27351,0.06154,-0.11423
-1.4405,0.41926,-0.48529,0.10181
-1.1739,0.25033,-0.42212,-0.77139
-0.79637,-0.78206,0.22306,0.59401
-0.56382,0.71401,-0.086226,0.16125
0.37177,1.2359,-0.63344,-0.30684
2.0781,0.89741,-0.040933,-0.35922
-1.5399,-1.5342,-0.052661,0.38139
0.48729,0.57647,-0.29361,-0.22541
-0.61284,-2.3904,0.72097,0.51296
-2.37,-1.7953,0.43833,0.55751
1.2387,0.68014,-0.40065,-0.17151
-0.16707,-0.16008,-0.23043,-0.18392
0.52827,-0.36215,0.18477,0.50634
-0.42699,1.4323,-0.084136,0.1805
-2.8853,-0.2855,-0.20558,0.22769
1.6423,1.604,-0.24963,-0.28444
-0.067795,0.74623,0.019276,-0.27835
0.30889,1.6693,0.077729,-0.20335
-1.0702,0.20259,-0.66896,-0.46643
-1.8421,0.26856,0.0595,0.26243
-1.6897,-1.268,0.18056,0.18491
-1.9131,-0.024557,-0.25529,-0.32638
1.6626,0.30732,0.31398,0.17169
0.10052,-0.79925,0.16053,0.048679
-2.7548,-0.51749,0.24106,0.65069
0.39993,-1.1531,0.57635,-0.098587
1.0659,0.021003,0.47142,-0.4848
0.29135,0.50698,-0.27492,-0.23845
2.1808,1.4656,-0.15103,0.046136
0.71262,-0.022606,0.38939,0.47357
2.3645,-1.0743,0.49581,-0.27407
-2.3558,-1.3827,0.3034,0.54935
1.1949,0.56565,-0.66977,-1.0183
1.421,-0.60928,0.18175,-0.36911
-0.50586,0.68111,-0.48382,-0.07482
-2.551,-1.3245,0.39735,0.6907
0.17903,0.78727,-0.55192,-0.51098
-0.80604,-0.65214,-0.088167,0.053472
0.40627,-0.36392,-0.26226,-0.29596
1.2237,1.0079,-0.35105,-0.34338
0.19655,0.30718,-0.040482,0.35224
0.22252,0.61416,-0.52472,-0.16204
0.96597,-0.90868,0.16706,-0.33074
-1.026,-1.089,0.13794,-0.39144
0.84648,0.31441,0.20009,0.11086
-0.061593,-0.46781,-0.05135,0.14203
-1.9268,-0.37355,-0.27278,-0.53076
1.6277,0.48947,0.13701,0.20877
0.31504,0.56927,-0.031655,0.29392
-1.9104,-0.57126,-0.17283,0.32272
-2.2422,0.6685,-0.59794,-0.28849
1.9501,1.8569,-0.14462,0.011753
0.91106,0.28284,0.22732,0.30779
-2.178,0.2256,-0.46966,0.30903
-0.32891,0.53531,0.26535,0.26728
-0.75319,-1.2228,-0.15944,-0.23327
1.0611,-1.1401,0.45977,0.089351
0.82631,-0.16437,-0.28354,-0.65877
1.9536,-0.077248,0.37575,0.17632
1.733,1.9779,-0.30009,-0.38442
1.5789,1.1732,0.20152,-0.023448
1.4637,0.66199,-0.47862,-0.76195
-2.4592,-1.0934,0.04096,0.024609
-0.58345,-0.21922,0.13211,0.64705
0.57738,-0.5713,-0.26568,-0.49551
-2.0096,-1.1775,0.18887,0.60596
-2.0827,-0.56211,0.039314,0.33944
1.1904,-0.15001,0.040043,-0.15752
0.22129,0.13582,-0.12414,-0.19326
1.9009,0.015576,0.32257,-0.40104
1.3661,-0.13304,0.44762,0.22861
0.31093,-0.11662,0.031292,0.18132
-0.86318,0.92709,-0.0032916,0.11191
